,match_id,match_comp_id,match_comp_name,match_season,match_status,match_match_minute,match_venue,match_game_week,match_home_team,match_away_team,match_home_id,match_away_id,match_date,match_home_score,match_away_score,match_home_tries,match_away_tries,match_home_conversions,match_away_conversions,match_home_penalties,match_away_penalties,match_home_drop_goals,match_away_drop_goals,match_round_id,match_stage,match_updated,home_carries_crossed_gain_line,home_carries_metres,home_carries_not_made_gain_line,home_clean_breaks,home_defenders_beaten,home_offload,home_passes,home_runs,home_turnovers_conceded,home_missed_tackles,home_tackles,home_turnovers_won,home_penalties_conceded,home_red_card_second_yellow,home_red_cards,home_yellow_cards,home_conversion_goals,home_kicks_from_hand,home_missed_conversion_goals,home_missed_penalty_goals,home_penalty_goals,home_mauls_lost,home_mauls_total,home_mauls_won,home_mauls_won_penalty,home_mauls_won_try,home_rucks_lost,home_rucks_total,home_rucks_won,home_lineout_success,home_lineout_won_steal,home_lineouts_Lost,home_lineouts_won,home_scrums_lost,home_scrums_success,home_scrums_won,home_possession,home_pc_possession_first,home_pc_possession_second,home_ball_possession_last_10_mins,away_carries_crossed_gain_line,away_carries_metres,away_carries_not_made_gain_line,away_clean_breaks,away_defenders_beaten,away_offload,away_passes,away_runs,away_turnovers_conceded,away_missed_tackles,away_tackles,away_turnovers_won,away_penalties_conceded,away_red_card_second_yellow,away_red_cards,away_yellow_cards,away_conversion_goals,away_kicks_from_hand,away_missed_conversion_goals,away_missed_penalty_goals,away_penalty_goals,away_mauls_lost,away_mauls_total,away_mauls_won,away_mauls_won_penalty,away_mauls_won_try,away_rucks_lost,away_rucks_total,away_rucks_won,away_lineout_success,away_lineout_won_steal,away_lineouts_Lost,away_lineouts_won,away_scrums_lost,away_scrums_success,away_scrums_won,away_possession,away_pc_possession_first,away_pc_possession_second,away_ball_possession_last_10_mins,home_lineouts_lost,away_lineouts_lost
value,8405440,1242,Super Rugby Pacific,2023,Result,80,Apollo Projects Stadium,12,Crusaders,Blues,305,296,2023-05-13T07:05:00+00:00,15,3,2,0,1,0,1,1,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,76.0,554.0,59.0,4.0,30.0,4.0,210.0,151.0,18.0,15.0,131.0,11.0,6.0,0.0,0.0,0.0,1.0,36.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,5.0,131.0,126.0,0.86,2.0,,18.0,0.0,1.0,9.0,0.59,0.71,0.5,0.5,54.0,396.0,38.0,2.0,15.0,11.0,168.0,100.0,17.0,30.0,204.0,9.0,12.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,5.0,80.0,75.0,0.64,1.0,,7.0,1.0,0.86,6.0,0.41,0.29,0.5,0.5,3.0,4.0
value,8405449,1242,Super Rugby Pacific,2023,Result,81,Allianz Stadium,12,NSW Waratahs,Melbourne Rebels,617,53,2023-05-13T09:35:00+00:00,38,20,3,2,3,2,1,2,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,52.0,451.0,32.0,2.0,12.0,10.0,100.0,93.0,12.0,17.0,146.0,11.0,11.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,7.0,56.0,49.0,1.0,4.0,,12.0,0.0,0.8,8.0,0.41,0.31,0.53,0.43,79.0,627.0,31.0,6.0,17.0,11.0,189.0,126.0,17.0,12.0,85.0,10.0,12.0,0.0,0.0,2.0,2.0,21.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,4.0,86.0,82.0,0.71,0.0,,12.0,0.0,1.0,3.0,0.59,0.69,0.47,0.57,0.0,5.0
value,8405458,1242,Super Rugby Pacific,2023,Result,80,GIO Stadium,12,ACT Brumbies,Highlanders,467,302,2023-05-14T04:35:00+00:00,48,32,7,4,5,3,1,2,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,55.0,384.0,23.0,8.0,17.0,5.0,111.0,91.0,12.0,22.0,153.0,3.0,9.0,0.0,0.0,0.0,5.0,21.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,63.0,60.0,0.83,0.0,,10.0,0.0,1.0,7.0,0.45,0.5,0.4,0.16,63.0,431.0,48.0,5.0,22.0,12.0,191.0,124.0,19.0,17.0,109.0,4.0,7.0,0.0,0.0,0.0,3.0,17.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,6.0,94.0,88.0,1.0,1.0,,11.0,0.0,1.0,7.0,0.55,0.5,0.6,0.84,2.0,0.0
value,8405467,1242,Super Rugby Pacific,2023,Result,81,Go Media Stadium,13,Moana Pasifika,Crusaders,10817,305,2023-05-19T07:05:00+00:00,7,41,1,6,1,4,0,1,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,43.0,400.0,36.0,2.0,26.0,7.0,114.0,93.0,17.0,26.0,168.0,5.0,9.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,68.0,66.0,0.6,0.0,,6.0,0.0,0.92,12.0,0.41,0.25,0.55,0.55,105.0,588.0,36.0,8.0,26.0,19.0,234.0,150.0,14.0,26.0,122.0,7.0,7.0,0.0,0.0,0.0,4.0,19.0,2.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,4.0,114.0,110.0,0.93,3.0,,14.0,0.0,0.89,8.0,0.59,0.75,0.45,0.45,4.0,1.0
value,8405476,1242,Super Rugby Pacific,2023,Result,79,Suncorp Stadium,13,Queensland Reds,Blues,767,296,2023-05-19T09:35:00+00:00,26,45,4,6,3,6,0,1,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,59.0,334.0,39.0,5.0,15.0,7.0,143.0,111.0,16.0,31.0,134.0,6.0,7.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,3.0,9.0,6.0,1.0,0.0,3.0,87.0,84.0,0.88,0.0,,15.0,0.0,0.78,7.0,0.53,0.4,0.64,0.76,77.0,692.0,30.0,10.0,31.0,9.0,176.0,115.0,10.0,15.0,153.0,6.0,11.0,0.0,0.0,1.0,6.0,19.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,3.0,77.0,74.0,1.0,1.0,,6.0,0.0,0.89,8.0,0.47,0.6,0.36,0.24,2.0,0.0
value,8405485,1242,Super Rugby Pacific,2023,Result,84,Forsyth Barr Stadium,13,Highlanders,Melbourne Rebels,302,53,2023-05-20T04:35:00+00:00,20,17,2,2,2,2,2,1,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,84.0,553.0,40.0,5.0,22.0,11.0,221.0,141.0,16.0,21.0,146.0,9.0,10.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,5.0,107.0,102.0,0.95,2.0,,19.0,1.0,0.73,8.0,0.55,0.59,0.52,0.53,63.0,499.0,39.0,4.0,21.0,18.0,137.0,118.0,17.0,22.0,165.0,10.0,18.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,6.0,86.0,80.0,0.69,0.0,,9.0,0.0,0.86,6.0,0.45,0.41,0.48,0.47,1.0,4.0
value,8405494,1242,Super Rugby Pacific,2023,Result,80,FMG Stadium Waikato,13,Chiefs,Hurricanes,290,299,2023-05-20T07:05:00+00:00,23,12,3,2,1,1,2,0,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,86.0,591.0,50.0,4.0,29.0,7.0,180.0,162.0,19.0,25.0,126.0,10.0,4.0,0.0,0.0,0.0,1.0,33.0,2.0,0.0,2.0,3.0,6.0,3.0,0.0,1.0,5.0,124.0,119.0,0.75,4.0,,9.0,0.0,0.83,10.0,0.57,0.53,0.62,0.75,53.0,468.0,41.0,2.0,25.0,4.0,144.0,101.0,17.0,29.0,169.0,8.0,5.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,80.0,77.0,0.6,3.0,,9.0,0.0,1.0,8.0,0.43,0.47,0.38,0.25,3.0,6.0
value,8405503,1242,Super Rugby Pacific,2023,Result,81,Allianz Stadium,13,NSW Waratahs,Fijian Drua,617,1340,2023-05-20T09:35:00+00:00,32,18,5,2,2,1,1,2,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,67.0,486.0,34.0,5.0,19.0,9.0,176.0,113.0,10.0,27.0,257.0,13.0,12.0,0.0,0.0,0.0,2.0,22.0,3.0,0.0,1.0,2.0,8.0,6.0,0.0,1.0,4.0,87.0,83.0,0.92,1.0,,12.0,0.0,1.0,4.0,0.41,0.38,0.45,0.56,113.0,720.0,53.0,3.0,27.0,16.0,192.0,185.0,18.0,19.0,122.0,7.0,8.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,2.0,2.0,6.0,4.0,1.0,0.0,5.0,141.0,136.0,0.85,1.0,,11.0,0.0,0.83,5.0,0.59,0.62,0.55,0.44,1.0,2.0
value,8405512,1242,Super Rugby Pacific,2023,Result,80,HBF Park,13,Western Force,ACT Brumbies,236,467,2023-05-20T12:00:00+00:00,34,19,4,3,4,2,2,0,0,0,13,Regular Season,2024-02-09T16:06:47+00:00,102.0,552.0,51.0,6.0,27.0,7.0,219.0,166.0,15.0,16.0,159.0,10.0,9.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,126.0,120.0,0.93,1.0,,14.0,0.0,1.0,9.0,0.56,0.63,0.5,0.51,69.0,452.0,32.0,4.0,16.0,4.0,173.0,123.0,19.0,27.0,180.0,11.0,12.0,0.0,0.0,1.0,2.0,25.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,101.0,96.0,0.89,0.0,,16.0,1.0,0.75,3.0,0.44,0.37,0.5,0.49,1.0,2.0
value,8405521,1242,Super Rugby Pacific,2023,Result,78,Forsyth Barr Stadium,14,Highlanders,Queensland Reds,302,767,2023-05-26T07:05:00+00:00,35,30,5,3,5,3,0,3,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,56.0,367.0,25.0,5.0,15.0,9.0,131.0,83.0,12.0,14.0,175.0,7.0,7.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,60.0,58.0,0.76,0.0,,13.0,1.0,0.73,8.0,0.44,0.37,0.49,0.62,69.0,449.0,45.0,6.0,14.0,12.0,140.0,128.0,11.0,15.0,107.0,5.0,9.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,94.0,90.0,0.82,2.0,,9.0,0.0,0.83,10.0,0.56,0.63,0.51,0.38,4.0,2.0
value,8405530,1242,Super Rugby Pacific,2023,Result,81,AAMI Park,14,Melbourne Rebels,Western Force,53,236,2023-05-26T09:35:00+00:00,52,14,8,2,6,2,0,0,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,71.0,586.0,42.0,8.0,19.0,15.0,146.0,123.0,7.0,13.0,91.0,8.0,9.0,0.0,0.0,0.0,6.0,24.0,2.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,4.0,95.0,91.0,0.7,2.0,,14.0,0.0,1.0,6.0,0.6,0.65,0.55,0.74,45.0,349.0,20.0,4.0,13.0,5.0,123.0,69.0,14.0,19.0,145.0,5.0,14.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,5.0,61.0,56.0,0.88,3.0,,15.0,1.0,0.8,4.0,0.4,0.35,0.45,0.26,6.0,2.0
value,8405539,1242,Super Rugby Pacific,2023,Result,80,Churchill Park,14,Fijian Drua,Moana Pasifika,1340,10817,2023-05-27T02:05:00+00:00,47,46,7,7,6,4,0,1,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,56.0,536.0,28.0,8.0,18.0,2.0,111.0,88.0,11.0,26.0,90.0,3.0,12.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,58.0,56.0,1.0,0.0,,5.0,0.0,1.0,10.0,0.47,0.48,0.45,0.19,44.0,340.0,23.0,6.0,26.0,7.0,132.0,77.0,10.0,18.0,92.0,3.0,4.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,1.0,1.0,9.0,8.0,1.0,2.0,2.0,52.0,50.0,0.93,0.0,,14.0,1.0,0.75,6.0,0.53,0.52,0.55,0.81,0.0,1.0
value,8405548,1242,Super Rugby Pacific,2023,Result,79,Apollo Projects Stadium,14,Crusaders,NSW Waratahs,305,617,2023-05-27T04:35:00+00:00,42,18,6,3,6,0,0,1,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,85.0,709.0,54.0,10.0,25.0,13.0,204.0,157.0,18.0,20.0,140.0,10.0,13.0,0.0,0.0,1.0,6.0,24.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,4.0,103.0,99.0,0.8,1.0,,12.0,0.0,1.0,4.0,0.55,0.54,0.55,0.64,60.0,475.0,42.0,3.0,20.0,12.0,152.0,114.0,13.0,25.0,158.0,6.0,9.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,82.0,77.0,0.88,2.0,,15.0,0.0,0.88,7.0,0.45,0.46,0.45,0.36,3.0,2.0
value,8405557,1242,Super Rugby Pacific,2023,Result,79,Eden Park,14,Blues,Hurricanes,296,299,2023-05-27T07:05:00+00:00,36,25,6,4,3,1,0,1,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,63.0,333.0,27.0,5.0,19.0,6.0,114.0,105.0,18.0,19.0,106.0,6.0,11.0,0.0,0.0,0.0,3.0,20.0,3.0,0.0,0.0,1.0,6.0,5.0,2.0,0.0,3.0,77.0,74.0,0.91,2.0,,10.0,0.0,0.88,7.0,0.53,0.66,0.39,0.34,48.0,305.0,32.0,4.0,19.0,7.0,128.0,90.0,10.0,19.0,148.0,7.0,9.0,0.0,0.0,0.0,1.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,63.0,0.64,0.0,,9.0,0.0,1.0,8.0,0.47,0.34,0.61,0.66,1.0,5.0
value,8405566,1242,Super Rugby Pacific,2023,Result,82,GIO Stadium,14,ACT Brumbies,Chiefs,467,290,2023-05-27T09:35:00+00:00,21,31,3,4,3,4,0,1,0,0,14,Regular Season,2024-02-09T16:06:47+00:00,89.0,551.0,61.0,5.0,21.0,10.0,235.0,172.0,21.0,33.0,133.0,7.0,6.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,2.0,6.0,4.0,1.0,0.0,3.0,130.0,127.0,0.94,1.0,,16.0,0.0,1.0,6.0,0.59,0.53,0.64,0.5,57.0,455.0,30.0,6.0,33.0,4.0,120.0,98.0,12.0,21.0,211.0,6.0,11.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,83.0,78.0,0.88,1.0,,7.0,0.0,0.9,9.0,0.41,0.47,0.36,0.5,1.0,1.0
value,8405575,1242,Super Rugby Pacific,2023,Result,81,Eden Park,15,Blues,Highlanders,296,302,2023-06-02T07:05:00+00:00,16,9,1,0,1,0,3,3,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,76.0,535.0,36.0,8.0,47.0,7.0,184.0,126.0,14.0,10.0,84.0,5.0,14.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,7.0,103.0,96.0,0.92,0.0,,11.0,1.0,0.82,9.0,0.63,0.71,0.55,0.38,36.0,167.0,16.0,0.0,10.0,3.0,81.0,59.0,9.0,47.0,145.0,10.0,16.0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,48.0,44.0,1.0,1.0,,13.0,1.0,0.82,9.0,0.37,0.29,0.45,0.62,1.0,0.0
value,8405584,1242,Super Rugby Pacific,2023,Result,80,GIO Stadium,15,ACT Brumbies,Melbourne Rebels,467,53,2023-06-02T09:35:00+00:00,33,17,5,2,4,2,0,1,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,82.0,679.0,27.0,6.0,29.0,8.0,177.0,118.0,12.0,21.0,172.0,9.0,13.0,0.0,0.0,0.0,4.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,86.0,82.0,0.88,0.0,,14.0,0.0,1.0,8.0,0.46,0.47,0.45,0.26,70.0,498.0,46.0,4.0,21.0,8.0,201.0,127.0,15.0,29.0,120.0,8.0,9.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,1.0,2.0,9.0,7.0,0.0,1.0,3.0,106.0,103.0,0.83,2.0,,19.0,0.0,1.0,5.0,0.54,0.53,0.55,0.74,2.0,4.0
value,8405593,1242,Super Rugby Pacific,2023,Result,80,HFC Bank Stadium,15,Fijian Drua,Queensland Reds,1340,767,2023-06-03T04:35:00+00:00,41,17,6,2,4,2,1,1,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,71.0,462.0,27.0,8.0,28.0,9.0,119.0,107.0,13.0,16.0,100.0,5.0,6.0,0.0,0.0,0.0,4.0,17.0,2.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,3.0,80.0,77.0,0.75,2.0,,12.0,0.0,1.0,9.0,0.55,0.43,0.65,0.38,46.0,192.0,27.0,0.0,16.0,5.0,96.0,85.0,15.0,28.0,140.0,8.0,11.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,64.0,63.0,0.73,1.0,,8.0,1.0,0.71,5.0,0.45,0.57,0.35,0.62,4.0,3.0
value,8405602,1242,Super Rugby Pacific,2023,Result,82,Sky Stadium,15,Hurricanes,Crusaders,299,305,2023-06-03T07:05:00+00:00,27,26,4,4,2,3,1,0,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,68.0,503.0,60.0,10.0,32.0,11.0,176.0,148.0,18.0,18.0,125.0,5.0,9.0,0.0,0.0,1.0,2.0,19.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,114.0,111.0,0.86,1.0,,12.0,0.0,0.89,8.0,0.55,0.46,0.63,0.48,56.0,435.0,40.0,3.0,18.0,3.0,133.0,105.0,12.0,32.0,180.0,7.0,12.0,0.0,0.0,1.0,3.0,25.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,81.0,78.0,0.94,1.0,,15.0,1.0,0.75,3.0,0.45,0.54,0.37,0.52,2.0,1.0
value,8405611,1242,Super Rugby Pacific,2023,Result,82,Allianz Stadium,15,NSW Waratahs,Moana Pasifika,617,10817,2023-06-03T09:35:00+00:00,24,33,4,5,2,4,0,0,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,61.0,470.0,36.0,6.0,18.0,12.0,150.0,107.0,16.0,32.0,144.0,11.0,11.0,0.0,0.0,0.0,2.0,19.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,3.0,75.0,72.0,0.71,0.0,,12.0,0.0,1.0,7.0,0.48,0.47,0.5,0.78,78.0,597.0,36.0,6.0,32.0,15.0,152.0,128.0,18.0,18.0,111.0,6.0,12.0,0.0,0.0,0.0,4.0,19.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,9.0,84.0,75.0,0.93,5.0,,14.0,0.0,0.89,8.0,0.52,0.53,0.5,0.22,5.0,1.0
value,8405620,1242,Super Rugby Pacific,2023,Result,80,HBF Park,15,Western Force,Chiefs,236,290,2023-06-03T12:00:00+00:00,19,43,3,6,2,5,0,1,0,0,15,Regular Season,2024-02-09T16:06:47+00:00,91.0,494.0,64.0,2.0,15.0,6.0,252.0,180.0,14.0,29.0,134.0,7.0,9.0,0.0,0.0,0.0,2.0,31.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,7.0,147.0,140.0,1.0,1.0,,15.0,1.0,0.67,4.0,0.58,0.55,0.61,0.58,61.0,715.0,45.0,12.0,29.0,8.0,163.0,117.0,16.0,15.0,229.0,6.0,5.0,0.0,0.0,0.0,5.0,33.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,85.0,83.0,0.85,0.0,,11.0,0.0,0.75,3.0,0.42,0.45,0.39,0.42,0.0,2.0
value,8434285,1242,Super Rugby Pacific,2023,Result,80,Eden Park,16,Blues,NSW Waratahs,296,617,2023-06-09T07:35:00+00:00,41,12,5,2,5,1,2,0,0,0,16,QF,2024-02-09T16:06:47+00:00,85.0,636.0,47.0,9.0,36.0,13.0,199.0,141.0,6.0,11.0,134.0,9.0,5.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,1.0,1.0,103.0,102.0,0.88,3.0,,15.0,0.0,0.8,4.0,0.59,0.61,0.57,0.82,55.0,387.0,33.0,3.0,11.0,10.0,132.0,109.0,12.0,36.0,166.0,5.0,12.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,5.0,81.0,76.0,0.73,1.0,,8.0,0.0,1.0,6.0,0.41,0.39,0.43,0.18,2.0,3.0
value,8434294,1242,Super Rugby Pacific,2023,Result,80,FMG Stadium Waikato,16,Chiefs,Queensland Reds,290,767,2023-06-10T04:35:00+00:00,29,20,2,3,2,1,5,1,0,0,16,QF,2024-02-09T16:06:47+00:00,99.0,860.0,64.0,10.0,27.0,3.0,248.0,180.0,9.0,17.0,148.0,4.0,9.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,135.0,132.0,0.8,3.0,,8.0,1.0,0.67,2.0,0.56,0.55,0.56,0.65,57.0,591.0,60.0,2.0,17.0,10.0,139.0,133.0,13.0,27.0,225.0,7.0,7.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,5.0,91.0,86.0,0.73,1.0,,11.0,0.0,1.0,4.0,0.44,0.45,0.44,0.35,2.0,4.0
value,8434303,1242,Super Rugby Pacific,2023,Result,80,Apollo Projects Stadium,16,Crusaders,Fijian Drua,305,1340,2023-06-10T07:05:00+00:00,49,8,7,1,7,0,0,1,0,0,16,QF,2024-02-09T16:06:47+00:00,86.0,552.0,52.0,6.0,34.0,10.0,168.0,150.0,19.0,12.0,116.0,6.0,9.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,113.0,112.0,1.0,2.0,,11.0,0.0,0.86,6.0,0.61,0.57,0.64,0.83,44.0,321.0,47.0,4.0,12.0,11.0,123.0,100.0,13.0,34.0,173.0,4.0,12.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,74.0,67.0,0.8,0.0,,8.0,1.0,0.82,9.0,0.39,0.43,0.36,0.17,0.0,2.0
value,8434312,1242,Super Rugby Pacific,2023,Result,84,GIO Stadium,16,ACT Brumbies,Hurricanes,467,299,2023-06-10T09:35:00+00:00,37,33,5,3,3,3,2,4,0,0,16,QF,2024-02-09T16:06:47+00:00,67.0,412.0,34.0,1.0,15.0,4.0,176.0,113.0,6.0,30.0,203.0,7.0,10.0,0.0,0.0,0.0,3.0,21.0,2.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,5.0,97.0,92.0,0.9,0.0,,9.0,0.0,1.0,5.0,0.46,0.52,0.41,0.16,72.0,426.0,60.0,3.0,30.0,6.0,201.0,156.0,13.0,15.0,145.0,8.0,7.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,128.0,124.0,1.0,1.0,,11.0,0.0,1.0,4.0,0.54,0.48,0.59,0.84,1.0,0.0
value,8434321,1242,Super Rugby Pacific,2023,Result,83,Apollo Projects Stadium,17,Crusaders,Blues,305,296,2023-06-16T07:05:00+00:00,52,15,6,2,5,1,4,1,0,0,17,SF,2024-02-09T16:06:47+00:00,61.0,472.0,27.0,8.0,21.0,2.0,148.0,95.0,10.0,27.0,206.0,9.0,11.0,0.0,0.0,0.0,5.0,26.0,1.0,0.0,4.0,0.0,5.0,5.0,1.0,1.0,3.0,85.0,82.0,0.87,2.0,,13.0,1.0,0.83,5.0,0.47,0.57,0.36,0.23,81.0,506.0,53.0,8.0,27.0,6.0,228.0,156.0,16.0,21.0,107.0,3.0,11.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,129.0,124.0,0.77,2.0,,10.0,0.0,0.8,4.0,0.53,0.43,0.64,0.77,2.0,3.0
value,8434330,1242,Super Rugby Pacific,2023,Result,80,FMG Stadium Waikato,17,Chiefs,ACT Brumbies,290,467,2023-06-17T07:05:00+00:00,19,6,1,0,1,0,4,2,0,0,17,SF,2024-02-09T16:06:47+00:00,72.0,509.0,61.0,3.0,34.0,6.0,198.0,154.0,9.0,9.0,137.0,5.0,11.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,113.0,111.0,0.82,2.0,,9.0,0.0,0.75,9.0,0.54,0.54,0.54,0.66,57.0,401.0,35.0,1.0,9.0,2.0,150.0,111.0,10.0,34.0,172.0,2.0,11.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,89.0,86.0,0.82,1.0,,14.0,1.0,0.8,4.0,0.46,0.46,0.46,0.34,2.0,3.0
value,8434339,1242,Super Rugby Pacific,2023,Result,80,FMG Stadium Waikato,18,Chiefs,Crusaders,290,305,2023-06-24T07:05:00+00:00,20,25,2,3,2,2,2,2,0,0,18,Grand Final,2024-02-09T16:06:47+00:00,46.0,538.0,59.0,3.0,21.0,4.0,143.0,108.0,6.0,13.0,148.0,5.0,15.0,0.0,0.0,3.0,2.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,75.0,0.57,1.0,,4.0,0.0,1.0,4.0,0.46,0.42,0.5,0.71,52.0,387.0,53.0,2.0,13.0,3.0,161.0,116.0,10.0,21.0,129.0,5.0,8.0,0.0,0.0,0.0,2.0,33.0,1.0,1.0,2.0,0.0,9.0,9.0,2.0,2.0,5.0,94.0,89.0,0.91,2.0,,21.0,0.0,1.0,1.0,0.54,0.58,0.5,0.29,3.0,2.0
value,8455516,1242,Super Rugby Pacific,2024,Result,80,FMG Stadium Waikato,1,Chiefs,Crusaders,290,305,2024-02-23T06:05:00+00:00,33,29,3,4,3,3,4,1,0,0,1,Regular Season,2024-05-09T01:00:13+00:00,71.0,557.0,58.0,7.0,31.0,8.0,196.0,140.0,11.0,16.0,122.0,3.0,9.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,108.0,105.0,0.92,2.0,1.0,12.0,0.0,1.0,5.0,0.57,0.68,0.47,0.67,60.0,355.0,33.0,3.0,16.0,7.0,124.0,101.0,12.0,31.0,174.0,6.0,8.0,0.0,0.0,0.0,3.0,25.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,77.0,75.0,0.88,1.0,2.0,15.0,0.0,1.0,6.0,0.43,0.32,0.53,0.33,,
